File Name,Audio Features,Dialogue_ID,Utterance_ID,Speaker,Emotion,Sentiment,Season,Episode,StartTime,EndTime,Processed_Utterance,Duration,Processed_Utterance_Str
dia538_utt5.mp4,"[-405.8158874511719, 160.65455627441406, -49.252342224121094, 37.428924560546875, 2.176509141921997, -14.313667297363281, 9.700428009033203, -4.404336929321289, 4.106749057769775, -6.800748348236084, -11.558943748474121, -4.792568206787109, -4.8215718269348145]",538,5,Phoebe,joy,positive,6,11,"00:09:01,582","00:09:05,252","['okay', 'cool', 'sheet']",3.669999999999959,okay cool sheet
dia538_utt6.mp4,"[-386.8111877441406, 170.67755126953125, -53.3415412902832, 29.56085968017578, 0.6357311010360718, -11.015206336975098, 8.113838195800781, -4.018659591674805, -2.2439916133880615, -6.30564022064209, -4.930719375610352, -6.027542591094971, -6.395098686218262]",538,6,Ross,joy,positive,6,11,"00:09:01,582","00:09:08,213","['oh', 'like', 'wan', 'na', 'know', 'got']",6.630999999999972,oh like wan na know got
dia538_utt7.mp4,"[-363.5987854003906, 185.4570770263672, -59.26872634887695, 20.93836784362793, -1.7735323905944824, -6.344388961791992, 6.049291133880615, -2.3596913814544678, -9.967357635498047, -5.5505523681640625, 3.845343828201294, -8.142007827758789, -8.672670364379883]",538,7,Phoebe,joy,positive,6,11,"00:09:05,419","00:09:08,213",['sure'],2.7939999999999827,sure
dia538_utt8.mp4,"[-392.2783508300781, 157.80165100097656, -65.60789489746094, 21.86019515991211, -4.387905120849609, 9.14948558807373, -1.6998258829116821, -12.323729515075684, 8.32470417022705, -9.571756362915039, 0.07182163745164871, 5.437431335449219, -3.83207106590271]",538,8,Rachel,joy,positive,6,11,"00:09:08,381","00:09:09,798","['got', 'flea', 'market']",1.41700000000003,got flea market
dia538_utt9.mp4,"[-315.1953125, 177.33493041992188, -74.43860626220703, 26.138347625732422, -19.349483489990234, 2.036202907562256, -7.698915481567383, -8.155564308166504, -3.4291889667510986, -16.214025497436523, 2.1211965084075928, -3.117743492126465, -6.033407211303711]",538,9,Phoebe,disgust,negative,6,11,"00:09:11,300","00:09:17,889","['bought', 'sheet', 'flea', 'market', 'ross', 'come', 'got', 'ta', 'loosen', 'purse', 'string', 'little']",6.589000000000056,bought sheet flea market ross come got ta loosen purse string little
dia539_utt0.mp4,"[-350.1378173828125, 159.91250610351562, -64.55377960205078, 51.697025299072266, -8.565424919128418, 8.300664901733398, -7.068452835083008, -4.132399082183838, 0.7965334057807922, -10.760671615600586, 2.5133135318756104, -4.044455528259277, -1.1684041023254395]",539,0,Rachel,neutral,neutral,9,12,"00:01:08,318","00:01:09,443",['joey'],1.125,joey
dia539_utt1.mp4,"[-339.558349609375, 168.54600524902344, -56.2984619140625, 49.65312194824219, -3.032602071762085, 13.056564331054688, -4.2287516593933105, -3.476912021636963, -2.548206090927124, -7.7663798332214355, -0.200031116604805, -4.557710647583008, -0.3531337082386017]",539,1,Joey,neutral,neutral,9,12,"00:01:09,694","00:01:11,487",['think'],1.7929999999999922,think
dia539_utt2.mp4,"[-362.8844299316406, 159.4658660888672, -64.07695007324219, 42.50929260253906, -22.58318519592285, 10.553400993347168, -1.3496345281600952, 3.54888916015625, 9.15760326385498, -8.981828689575195, 0.21252226829528809, 1.2713035345077515, -0.12270162999629974]",539,2,Rachel,surprise,positive,9,12,"00:01:13,656","00:01:16,116","['one', 'think', 'hot', 'ross']",2.4599999999999937,one think hot ross
dia539_utt3.mp4,"[-369.7521667480469, 172.72048950195312, -52.992740631103516, 38.18423843383789, -7.636962413787842, 9.555500984191895, 2.602062940597534, -5.445327281951904, -6.086205005645752, -9.180085182189941, -3.668761730194092, -7.238003730773926, 0.7602100372314453]",539,3,Ross,surprise,positive,9,12,"00:01:16,326","00:01:23,499","['eh', 'mean', 'mena', 'unattractive', 'hot']",7.173000000000002,eh mean mena unattractive hot
dia539_utt4.mp4,"[-394.850830078125, 158.17208862304688, -54.34177780151367, 51.460350036621094, -5.560366630554199, 6.232901573181152, -3.9149882793426514, 1.33246648311615, 0.17262789607048035, -8.194881439208984, 0.07525435835123062, -1.7162246704101562, 2.1390113830566406]",539,4,Rachel,joy,positive,9,12,"00:01:23,917","00:01:25,751",['thank'],1.8340000000000032,thank
dia539_utt5.mp4,"[-350.0201110839844, 174.56692504882812, -48.69987487792969, 46.09796142578125, -13.059377670288086, 11.958465576171875, -3.685190439224243, 4.2354021072387695, -1.6300662755966187, -7.637775897979736, -4.057344913482666, -2.4435627460479736, 2.64695405960083]",539,5,Chandler,neutral,neutral,9,12,"00:01:28,004","00:01:29,296","['rachel', 'gone']",1.2920000000000016,rachel gone
dia539_utt6.mp4,"[-333.75787353515625, 159.15679931640625, -51.03313446044922, 49.58113479614258, -17.821931838989258, 6.005722522735596, -2.0561106204986572, 1.4861031770706177, -3.924370765686035, -7.613542556762695, -0.699248731136322, -7.6406965255737305, -1.621460199356079]",539,6,Rachel,sadness,negative,9,12,"00:01:29,506","00:01:32,049","['hot', 'cried', 'sleep', 'last', 'night']",2.5430000000000064,hot cried sleep last night
dia53_utt0.mp4,"[-389.5587463378906, 148.95338439941406, -39.558197021484375, 40.645790100097656, -4.170271396636963, 0.5255319476127625, 5.782096862792969, 0.05683284252882004, 1.1059720516204834, -6.699574947357178, 2.0080606937408447, 5.91196870803833, 2.2958600521087646]",53,0,Richard,joy,positive,6,24,"00:20:42,741","00:20:45,159",['hi'],2.41800000000012,hi
dia53_utt1.mp4,"[-441.490966796875, 130.5541229248047, -32.919517517089844, 51.05528259277344, 3.224935293197632, -1.7686635255813599, 6.622561931610107, -10.999794960021973, 1.725033164024353, -3.7551703453063965, 5.226816177368164, 3.3621127605438232, -3.1503641605377197]",53,1,Monica,joy,positive,6,24,"00:20:45,911","00:20:47,161",['richard'],1.25,richard
dia53_utt2.mp4,"[-400.5722351074219, 157.996337890625, -48.85497283935547, 46.36933898925781, -3.766695261001587, 10.683530807495117, 14.220779418945312, -6.863630294799805, -0.3233087658882141, -8.88973331451416, 5.001560211181641, 2.8017961978912354, -2.222867250442505]",53,2,Richard,neutral,neutral,6,24,"00:20:47,371","00:20:49,747","['actually', 'complement', 'chef']",2.3759999999999764,actually complement chef
dia53_utt3.mp4,"[-430.6016540527344, 131.37435913085938, -41.87855911254883, 53.35733413696289, -7.966130256652832, -0.12767177820205688, 8.247883796691895, -10.334027290344238, 7.551305770874023, -4.7404375076293945, 4.218666076660156, 8.827953338623047, -0.5990245342254639]",53,3,Monica,neutral,neutral,6,24,"00:20:49,915","00:20:53,459","['ohh', 'oh', 'okay', 'hate', 'people', 'come', 'back', 'complement', 'chef']",3.5440000000000964,ohh oh okay hate people come back complement chef
dia53_utt4.mp4,"[-339.8473815917969, 164.7512969970703, -58.96588897705078, 22.623456954956055, -10.512968063354492, -7.289669990539551, -7.916774749755859, -10.50528621673584, -0.2603629529476166, -5.991008281707764, 4.690657138824463, 3.509880542755127, -6.997225284576416]",53,4,Monica,neutral,neutral,6,24,"00:20:53,627","00:20:56,045","['like', 'nothing', 'better']",2.41800000000012,like nothing better
dia53_utt5.mp4,"[-340.0910339355469, 149.51258850097656, -50.81776428222656, 46.53875732421875, -34.731712341308594, 8.449673652648926, -4.869890213012695, -7.754415035247803, -4.218290328979492, -7.327850341796875, -0.7851364612579346, 1.2617502212524414, 2.2167556285858154]",53,5,Monica,neutral,neutral,6,24,"00:20:57,422","00:20:58,506",[],1.08400000000006,
dia53_utt6.mp4,"[-443.8428955078125, 137.4297637939453, -34.063751220703125, 55.75942611694336, 2.30293345451355, 8.715134620666504, 12.674705505371094, -8.563566207885742, -0.8866140246391296, -5.146584510803223, 3.182412624359131, -1.0390461683273315, -3.993419885635376]",53,6,Richard,joy,positive,6,24,"00:20:58,674","00:21:01,384","['well', 'great', 'seeing', 'night']",2.7100000000000364,well great seeing night
dia53_utt7.mp4,"[-493.2586975097656, 108.54959106445312, -13.750247955322266, 48.64750671386719, 10.566319465637207, 2.8107330799102783, 11.3047456741333, -5.357497692108154, 5.7402191162109375, 2.003413200378418, 2.4329044818878174, 2.3437774181365967, -2.268721103668213]",53,7,Monica,neutral,neutral,6,24,"00:21:01,551","00:21:10,434","['oh', 'good', 'see', 'come', 'tell']",8.883000000000038,oh good see come tell
dia53_utt8.mp4,"[-512.1051025390625, 110.63138580322266, -16.692834854125977, 54.475791931152344, 4.447688579559326, 8.881915092468262, 13.949310302734375, -4.47030782699585, 3.6286251544952393, 1.2280985116958618, 5.583542823791504, 1.5892478227615356, -1.2844644784927368]",53,8,Richard,joy,positive,6,24,"00:21:06,932","00:21:15,481","['came', 'tell', 'something', 'else', 'came', 'tell', 'still', 'love']",8.548999999999978,came tell something else came tell still love
dia540_utt0.mp4,"[-433.5685119628906, 137.93942260742188, -39.269134521484375, 41.4613037109375, 0.23058177530765533, 9.231241226196289, 2.8509840965270996, 2.156994104385376, 4.707890510559082, -10.296449661254883, 2.500155448913574, -4.502634525299072, -8.814270973205566]",540,0,Monica,sadness,negative,1,5,"00:04:30,937","00:04:38,193","['oh', 'god', 'help', 'u']",7.255999999999972,oh god help u
dia540_utt1.mp4,"[-470.4920654296875, 144.55642700195312, -26.920570373535156, 53.016319274902344, -5.834357261657715, 15.759653091430664, -6.101984024047852, 3.273780584335327, 4.868965148925781, -6.257085800170898, 6.743408203125, 3.6203699111938477, -0.022090710699558258]",540,1,Joey,surprise,negative,1,5,"00:05:50,350","00:05:51,808",[],1.45799999999997,
dia540_utt2.mp4,"[-400.2773132324219, 157.72262573242188, -44.23915100097656, 46.01082992553711, 3.99001145362854, -2.5171496868133545, -7.823143482208252, -6.173618316650391, 2.5914297103881836, -12.867539405822754, 3.4340884685516357, -1.2544679641723633, -9.715258598327637]",540,2,Monica,disgust,negative,1,5,"00:06:31,891","00:06:34,267","['ugly', 'naked', 'guy', 'laying', 'kitchen', 'tile', 'eww']",2.3759999999999764,ugly naked guy laying kitchen tile eww
dia540_utt3.mp4,"[-434.1549987792969, 157.0155029296875, -14.152487754821777, 29.807188034057617, 7.548591136932373, 6.647886753082275, -1.196143388748169, -4.6360015869140625, 3.9318463802337646, -5.110129356384277, 2.9018681049346924, -1.142835021018982, -7.154569149017334]",540,3,Joey,disgust,negative,1,5,"00:06:38,147","00:06:45,445","['eww', 'look', 'asking', 'favor', 'brother', 'maybe', 'angela', 'come', 'back']",7.298000000000002,eww look asking favor brother maybe angela come back
dia540_utt5.mp4,"[-407.3521728515625, 165.43121337890625, -28.36513328552246, 25.385997772216797, 5.388341426849365, -5.076053619384766, -0.1766943484544754, -5.167042255401611, -3.2731738090515137, -11.765302658081055, 1.0808727741241455, 0.29568684101104736, -5.750298023223877]",540,5,Joey,sadness,negative,1,5,"00:06:49,200","00:06:59,668","['know', 'made', 'huge', 'mistake', 'never', 'broken', 'help', 'please']",10.468000000000018,know made huge mistake never broken help please
dia541_utt0.mp4,"[-350.38812255859375, 184.12989807128906, -47.25553894042969, 42.54539108276367, -10.356536865234375, 7.0938873291015625, -0.13592110574245453, -3.0710134506225586, 0.8479292392730713, -10.62567138671875, 5.498231410980225, -4.593029975891113, -7.014643669128418]",541,0,Ross,joy,positive,6,15,"00:13:48,744","00:13:54,457","['honey', 'morning', 'fun', 'huh', 'hopping', 'shower']",5.712999999999965,honey morning fun huh hopping shower
dia541_utt1.mp4,"[-336.7257385253906, 159.7405548095703, -53.32124710083008, 38.996307373046875, -10.669500350952148, 6.090223789215088, -5.372087001800537, -1.3766428232192993, 5.496083736419678, -8.697393417358398, 6.157634258270264, -4.263465881347656, -1.099014401435852]",541,1,Carol,joy,positive,6,15,"00:13:54,625","00:13:58,336","['yeah', 'maybe', 'someday', 'could', 'get', 'place', 'two', 'bathroom']",3.7110000000000127,yeah maybe someday could get place two bathroom
dia541_utt10.mp4,"[-292.58966064453125, 205.3583984375, -77.77642059326172, 23.814220428466797, -14.971173286437988, -5.42735481262207, -7.829233169555664, -12.702339172363281, 0.13624586164951324, -18.186664581298828, 1.4311975240707397, 0.34475836157798767, -1.0254578590393066]",541,10,Ross,joy,positive,6,15,"0:14:22,237","0:14:23,491",['yay'],1.254000000000019,yay
dia541_utt11.mp4,"[-359.08941650390625, 155.58395385742188, -44.361392974853516, 44.863853454589844, -11.559407234191895, -1.209031581878662, 10.069952011108398, -5.896970748901367, 4.844326496124268, -4.433464050292969, 4.807821750640869, -2.50699520111084, -6.485517501831055]",541,11,Ross,neutral,neutral,6,15,"00:14:25,698","00:14:34,205","['seriously', 'sex', 'life', 'thinking', 'maybe', 'know', 'could', 'try', 'new', 'thing']",8.507000000000062,seriously sex life thinking maybe know could try new thing
dia541_utt12.mp4,"[-393.7021179199219, 152.08741760253906, -30.029741287231445, 56.63739013671875, -9.736502647399902, 6.021186351776123, 14.834920883178711, -3.412085771560669, 10.213109970092773, 0.839445948600769, 5.67795991897583, -5.497406482696533, -8.53640079498291]",541,12,Ross,neutral,neutral,6,15,"00:14:31,328","00:14:34,205",['fun'],2.8770000000000664,fun
dia541_utt13.mp4,"[-417.8177490234375, 154.2293701171875, -30.189895629882812, 48.44108581542969, -15.574342727661133, 4.030622959136963, 7.9119744300842285, 3.4434592723846436, 9.072413444519043, 1.3292518854141235, 9.044392585754395, -3.1805317401885986, 2.1078662872314453]",541,13,Carol,surprise,positive,6,15,"00:14:34,373","00:14:38,042",['like'],3.668999999999983,like
dia541_utt14.mp4,"[-439.3031005859375, 141.26931762695312, -19.211484909057617, 42.24075698852539, -8.58586311340332, 1.801748514175415, 11.37465763092041, 2.802170515060425, 10.796527862548828, -0.5125835537910461, 5.483353137969971, -0.46144306659698486, -0.0853138118982315]",541,14,Ross,joy,positive,6,15,"00:14:34,373","00:14:45,133","['well', 'know', 'umm', 'tie']",10.759999999999993,well know umm tie
dia541_utt15.mp4,"[-397.7803039550781, 160.97105407714844, -29.206327438354492, 46.189613342285156, -10.84160327911377, -3.8065693378448486, 6.713044166564941, -3.3531856536865234, 5.215417385101318, -4.464738368988037, 2.15751314163208, -4.8326191902160645, -5.868971347808838]",541,15,Ross,neutral,neutral,6,15,"00:14:52,224","00:14:56,728","['umm', 'people', 'eat', 'stuff', 'one', 'another']",4.503999999999905,umm people eat stuff one another
dia541_utt16.mp4,"[-310.69000244140625, 204.67388916015625, -69.02251434326172, 31.959671020507812, -16.9399356842041, -2.952249050140381, -7.680233001708984, -9.892318725585938, -3.522414445877075, -19.59638214111328, 6.309851169586182, -0.4935590326786041, -5.444026470184326]",541,16,Ross,disgust,negative,6,15,"00:14:58,355","00:14:59,981",['nah'],1.6259999999999764,nah
dia541_utt17.mp4,"[-345.8305969238281, 181.5006103515625, -48.545623779296875, 33.9274787902832, -8.282820701599121, -5.795636177062988, 1.9242368936538696, -2.2551164627075195, 3.0565438270568848, -11.278793334960938, 2.222524642944336, -5.303345203399658, -7.5327467918396]",541,17,Ross,neutral,neutral,6,15,"00:15:00,232","00:15:04,402","['umm', 'could', 'try', 'dirty', 'talk']",4.170000000000073,umm could try dirty talk
dia541_utt18.mp4,"[-337.62188720703125, 179.82008361816406, -56.853248596191406, 33.75294494628906, -13.0908203125, 2.389375686645508, 3.326171398162842, -7.5440778732299805, 0.4056800603866577, -13.996025085449219, 6.324632167816162, -4.663862705230713, -11.605293273925781]",541,18,Ross,neutral,neutral,6,15,"0:15:05,821","0:15:08,658","['umm', 'could', 'could', 'threesome']",2.836999999999989,umm could could threesome
dia541_utt19.mp4,"[-303.3140563964844, 154.84959411621094, -59.35839080810547, 50.78908920288086, -25.588821411132812, 3.097686529159546, -8.258132934570312, 2.6796975135803223, 1.4516507387161255, -4.3269124031066895, 7.191910743713379, -5.492030143737793, 2.0860753059387207]",541,19,Carol,joy,positive,6,15,"0:15:08,658","0:15:10,008","['love', 'idea']",1.3500000000000227,love idea
dia541_utt2.mp4,"[-369.1946716308594, 148.92874145507812, -41.08021545410156, 52.19057083129883, -14.537935256958008, 3.691254138946533, 5.587630748748779, -3.1103148460388184, 1.6595900058746338, -5.3521037101745605, 7.566680431365967, -7.029332160949707, -1.1217641830444336]",541,2,Ross,neutral,neutral,6,15,"00:14:01,841","00:14:08,596","['look', 'carol', 'umm', 'thinking', 'maybe', 'uh', 'maybe', 'spice', 'thing', 'little']",6.754999999999996,look carol umm thinking maybe uh maybe spice thing little
dia541_utt3.mp4,"[-405.8676452636719, 146.52491760253906, -42.669586181640625, 52.310298919677734, 2.156867742538452, 2.166238784790039, -0.31493276357650757, -1.9450597763061523, 12.216115951538086, -5.798115253448486, 7.307763576507568, -3.841766595840454, 1.5444387197494507]",541,3,Carol,surprise,positive,6,15,"0:14:08,848","0:14:09,516",['mean'],0.6680000000000064,mean
dia541_utt4.mp4,"[-366.9364013671875, 137.2779541015625, -45.555198669433594, 56.210819244384766, -18.81167984008789, 4.165498733520508, 9.98543643951416, -7.151587963104248, 5.55397367477417, -1.2795230150222778, 8.552765846252441, -2.0320582389831543, -0.9611743688583374]",541,4,Ross,sadness,negative,6,15,"0:14:09,516","0:14:12,172","['carol', 'sex', 'life', 'working']",2.6560000000000628,carol sex life working
dia541_utt5.mp4,"[-291.9983825683594, 174.61318969726562, -75.47529602050781, 21.46259307861328, -22.195039749145508, -9.461403846740723, 4.120512962341309, -7.959689140319824, 1.3125699758529663, -6.049835205078125, 4.574248313903809, 1.490086555480957, 5.035495281219482]",541,5,Ross,joy,positive,6,15,"00:14:12,309","00:14:15,854","['hey', 'little', 'fella']",3.5450000000000728,hey little fella
dia541_utt6.mp4,"[-353.4067077636719, 168.35890197753906, -52.03302001953125, 46.14706039428711, -17.322221755981445, 7.265609264373779, -1.3834333419799805, -8.895731925964355, 1.4751383066177368, -8.968811988830566, 5.270237445831299, -6.356019973754883, -3.765549421310425]",541,6,Ross,neutral,neutral,6,15,"00:14:16,021","00:14:17,981","['hey', 'get', 'shoe', 'ya', 'huh']",1.9600000000000364,hey get shoe ya huh
dia541_utt7.mp4,"[-368.44366455078125, 161.26319885253906, -36.6878662109375, 35.39284896850586, -4.320645809173584, 6.932186126708984, 3.686060667037964, -7.798163414001465, 5.634983062744141, -6.053011894226074, 3.8943467140197754, -7.763384819030762, -11.643593788146973]",541,7,Ross,joy,positive,6,15,"00:14:18,128","00:14:21,276","['hey', 'show', 'dad', 'put', 'shoe', 'room']",3.147999999999911,hey show dad put shoe room
dia541_utt8.mp4,"[-320.99359130859375, 179.6387481689453, -65.62481689453125, 16.399826049804688, -6.906225204467773, -3.8115673065185547, -5.679156303405762, -14.295267105102539, -1.0887447595596313, -12.255776405334473, 2.251955032348633, -0.3476215898990631, -1.6027107238769531]",541,8,Ross,joy,positive,6,15,"00:14:21,485","00:14:23,444",['yay'],1.9589999999999463,yay
dia541_utt9.mp4,"[-379.962158203125, 150.87655639648438, -57.2156982421875, 11.247672080993652, 1.2720510959625244, 2.418391466140747, -4.663451194763184, -16.487895965576172, -2.2500386238098145, -3.464529275894165, 5.442803382873535, -3.455915927886963, -1.0759423971176147]",541,9,Ben,joy,positive,6,15,"0:14:21,485","0:14:22,237",['yay'],0.7519999999999527,yay
dia542_utt0.mp4,"[-331.93365478515625, 139.3998260498047, -52.77324676513672, 52.29154968261719, -23.004703521728516, 20.85600471496582, -19.177406311035156, 2.8543379306793213, -7.727883338928223, -5.347860336303711, 0.137882798910141, -2.5885112285614014, -0.24039070308208466]",542,0,Rachel,neutral,neutral,3,21,"00:00:02,711","00:00:05,713","['idea', 'put', 'everybody', 'diner', 'skate']",3.002,idea put everybody diner skate
dia542_utt1.mp4,"[-332.7979431152344, 135.45419311523438, -48.593719482421875, 55.2942008972168, -23.02721405029297, 19.312110900878906, -13.544093132019043, 1.0540788173675537, -9.91065788269043, -5.269035339355469, 2.189450740814209, -5.9975433349609375, -0.503530740737915]",542,1,Monica,anger,negative,3,21,"00:00:05,880","00:00:08,924","['oh', 'idiot', 'customer', 'put', 'suggestion', 'suggestion', 'box']",3.044,oh idiot customer put suggestion suggestion box
dia542_utt2.mp4,"[-340.3143005371094, 145.14944458007812, -63.75127410888672, 34.69978332519531, -14.860344886779785, 15.52960205078125, -27.95267677307129, 4.867382049560547, -5.735956192016602, -7.236085891723633, 3.8295414447784424, -5.719661235809326, 9.898193359375]",542,2,Phoebe,surprise,positive,3,21,"0:00:09,217","0:00:10,889","['oh', 'god', 'took', 'idea']",1.6719999999999988,oh god took idea
dia542_utt3.mp4,"[-284.9906921386719, 125.78792572021484, -61.1629638671875, 57.13006591796875, -28.440765380859375, 11.476265907287598, -16.7781982421875, -9.459659576416016, -19.200031280517578, -7.160462856292725, 2.673330783843994, -19.68264389038086, -5.456296443939209]",542,3,Monica,surprise,negative,3,21,"0:00:10,889","0:00:11,351",[],0.4619999999999997,
dia542_utt4.mp4,"[-323.6377868652344, 168.3037567138672, -67.0372314453125, 28.580215454101562, -9.666950225830078, 6.449324607849121, -16.937814712524414, 3.769042491912842, -7.927249431610107, -8.054797172546387, -0.8357622623443604, -4.849977016448975, 3.9059958457946777]",542,4,Phoebe,joy,positive,3,21,"00:00:11,469","00:00:14,680","['yeah', 'okay', 'go']",3.2110000000000003,yeah okay go
dia542_utt5.mp4,"[-325.8679504394531, 162.8261260986328, -43.579345703125, 37.29383087158203, -9.428293228149414, 5.594398498535156, -14.614115715026855, 3.131096839904785, -2.292628526687622, -7.87282657623291, -3.1290557384490967, -4.861417293548584, -3.028944730758667]",542,5,Gunther,neutral,neutral,3,21,"00:00:15,306","00:00:17,057","['rachel', 'made', 'cocoa']",1.7509999999999994,rachel made cocoa
dia542_utt6.mp4,"[-307.1877746582031, 162.06080627441406, -52.02277755737305, 29.066377639770508, -28.317903518676758, 19.444705963134766, -22.628128051757812, 9.072185516357422, -6.807313919067383, -9.291361808776855, 0.9045009016990662, -7.126657962799072, -0.9438436031341553]",542,6,Phoebe,surprise,negative,3,21,"0:00:21,104","0:00:22,439","['oh', 'god', 'guy', 'okay']",1.3350000000000009,oh god guy okay
dia542_utt7.mp4,"[-312.7264404296875, 174.55398559570312, -55.495643615722656, 33.542930603027344, -22.544668197631836, 13.777209281921387, -28.92779541015625, 4.650857448577881, -9.350038528442383, -10.182507514953613, -0.016650350764393806, -6.0069661140441895, 3.277036666870117]",542,7,Gunther,surprise,negative,3,21,"0:00:22,439","0:00:23,321",['right'],0.8820000000000014,right
dia542_utt8.mp4,"[-349.802001953125, 162.7292938232422, -36.29232406616211, 26.302322387695312, -33.510250091552734, -0.3702441453933716, -17.098291397094727, 12.064017295837402, -2.1807994842529297, -10.697616577148438, -7.579157829284668, -1.210448145866394, 12.693939208984375]",542,8,Joey,surprise,positive,3,21,"0:00:23,321","0:00:23,763",['oh'],0.4420000000000001,oh
dia543_utt0.mp4,"[-241.60092163085938, 189.07275390625, -77.07655334472656, 20.425701141357422, -31.933135986328125, -7.186641216278076, -20.075340270996094, 0.4977148175239563, -10.333293914794922, -17.186054229736328, -1.0846154689788818, 2.238116502761841, 2.81779408454895]",543,0,Rachel,anger,negative,2,22,"00:20:32,356","00:20:33,814",['sit'],1.4580000000000837,sit
dia543_utt1.mp4,"[-300.8108825683594, 194.5834197998047, -69.74980163574219, 38.676116943359375, -5.036291122436523, 1.3041322231292725, -0.08949800580739975, -6.140019416809082, -0.34557485580444336, -12.52979564666748, 0.6077789068222046, -0.5070829391479492, -4.927575588226318]",543,1,Joshua,neutral,neutral,2,22,"00:20:39,863","00:20:41,197",['hi'],1.3339999999998329,hi
dia543_utt2.mp4,"[-287.8715515136719, 197.44290161132812, -68.64491271972656, 28.552684783935547, -21.520416259765625, -14.102694511413574, -5.195800304412842, -9.887519836425781, -5.068345069885254, -17.331668853759766, -4.969986438751221, -4.1879353523254395, -6.124140739440918]",543,2,Rachel,surprise,positive,2,22,"00:20:41,365","00:20:43,824","['oh', 'gosh', 'joshua']",2.45900000000006,oh gosh joshua
dia544_utt0.mp4,"[-320.5882873535156, 155.1883087158203, -35.93523025512695, 35.99353790283203, -6.3217854499816895, 13.234134674072266, -7.958157539367676, 0.1657841056585312, -5.413388729095459, -4.101321697235107, 5.113277435302734, -2.575766086578369, 1.7255024909973145]",544,0,Joshua,neutral,neutral,4,16,"00:20:46,161","00:20:49,288","['thing', 'said', 'ready']",3.1269999999999527,thing said ready
dia544_utt1.mp4,"[-350.0652160644531, 139.80715942382812, -34.3429069519043, 24.56774139404297, -20.697582244873047, 25.08011245727539, -10.010940551757812, 5.77878475189209, -0.12684942781925201, -12.320910453796387, 0.39753440022468567, -4.360750198364258, -5.020901679992676]",544,1,Rachel,fear,negative,4,16,"0:20:49,623","0:20:50,465",['true'],0.8419999999998709,true
dia544_utt2.mp4,"[-363.8226318359375, 163.45156860351562, -18.167171478271484, 30.867692947387695, -5.062974452972412, 4.523390769958496, -7.305362701416016, 4.937403678894043, -2.4172468185424805, -10.424446105957031, 2.6166203022003174, -0.7293633818626404, 2.0038414001464844]",544,2,Joshua,neutral,neutral,4,16,"0:20:50,465","0:20:52,099",['true'],1.6340000000000146,true
dia544_utt3.mp4,"[-277.16387939453125, 190.63314819335938, -74.72235870361328, 25.803752899169922, -35.450965881347656, 12.922149658203125, -19.378238677978516, 9.206672668457031, -8.460250854492188, -5.81072998046875, 2.6310014724731445, -0.39999139308929443, 4.015598297119141]",544,3,Rachel,joy,positive,4,16,"00:20:52,209","00:20:53,501",['oh'],1.2919999999999163,oh
dia544_utt4.mp4,"[-360.2339172363281, 149.57339477539062, -41.03142166137695, 29.218660354614258, -8.067244529724121, 12.148962020874023, -3.810626745223999, 1.949417233467102, -5.850447177886963, -2.5930569171905518, 11.740960121154785, 3.475790500640869, 9.702230453491211]",544,4,Joshua,neutral,neutral,4,16,"00:20:54,836","00:20:55,878",[],1.0419999999999163,
dia544_utt5.mp4,"[-344.2197265625, 157.5674285888672, -46.357906341552734, 21.65355682373047, -12.946493148803711, 4.568216323852539, -5.454239368438721, 6.555180549621582, -4.425710678100586, -6.809159278869629, 5.66122579574585, 5.608939170837402, 4.136709213256836]",544,5,Rachel,surprise,positive,4,16,"00:20:54,836","00:21:00,758","['oh', 'oh', 'love']",5.9220000000000255,oh oh love
dia544_utt6.mp4,"[-387.477783203125, 122.41214752197266, -30.961645126342773, 37.530540466308594, -13.214347839355469, 15.28872013092041, -9.84142780303955, 10.262489318847656, 2.513725757598877, -0.60406893491745, 5.374843120574951, 1.852170705795288, 5.178813934326172]",544,6,Rachel,neutral,neutral,4,16,"00:21:11,311","00:21:13,646","['wan', 'na', 'go', 'inside', 'coffee']",2.3350000000000364,wan na go inside coffee
dia544_utt7.mp4,"[-427.3538513183594, 113.79389190673828, -46.61468505859375, 54.2569694519043, -9.05864429473877, 24.414133071899414, -1.688136100769043, 8.173768997192383, -2.7891294956207275, 8.982027053833008, 9.62247371673584, 1.7170042991638184, 11.108768463134766]",544,7,Joshua,neutral,neutral,4,16,"00:21:13,814","00:21:15,856",['yeah'],2.0419999999999163,yeah
dia544_utt8.mp4,"[-415.0351867675781, 134.38063049316406, -28.80912971496582, 25.75807762145996, -4.283496856689453, 7.45877742767334, 0.5987762212753296, 2.8374991416931152, 1.2652320861816406, -1.738926887512207, 5.1831793785095215, 6.575338363647461, 3.2219655513763428]",544,8,Rachel,neutral,neutral,4,16,"00:21:22,823","00:21:25,032","['okay', 'every', 'time']",2.2089999999998327,okay every time
dia545_utt0.mp4,"[-442.7687072753906, 146.0331573486328, -27.68556022644043, 23.76912498474121, 9.514056205749512, -1.055745005607605, -5.252836227416992, 3.533216714859009, -2.30935001373291, -12.516112327575684, -0.23294606804847717, -3.8600428104400635, -7.672862529754639]",545,0,Monica,anger,negative,1,9,"00:13:07,411","00:13:12,248","['phoebe', 'whip', 'potato', 'ross', 'need', 'lump']",4.837000000000103,phoebe whip potato ross need lump
